Comments,Unnamed: 1,Unnamed: 2,neg,neu,pos
Over under for time to reaction?  2 days,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Not true,,,0.4614876233887257,0.30934440495480836,0.2291679716564659
They deserve it ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Source of news: hamas,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"""But in the bloody arithmetic of Hamasâs leaders, the carnage is not the regrettable outcome of a big miscalculation. Quite the opposite, they say: It is the necessary cost of a great accomplishment>>",,,0.25385785062718297,0.4570416237487989,0.2891005256240181
Release the hostages. That simple.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Outrageous lies. What proof has she that Israeli snipers were responsible as opposed to the far more likely Hamas/Isis snipers?,,,0.2913515643056138,0.4551061383004845,0.25354229739390177
"Reconnect with their Hamas family?
Every sane person would stay away from the war zone. Only Hamas fighters are eager to going back",,,0.2757639636018846,0.4732128538841295,0.2510231825139858
Israel way to do business,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
They canât go back to the north according to the ceasefire agreement,,,0.22609524157983993,0.49076055136683905,0.2831442070533209
"Fact check:

There is no evidence to support this claim.",,,0.2773558971097101,0.43454586993939903,0.28809823295089093
Why do people dondumb things and blame israel? They were warned north Gaza is a war zone,,,0.34321195705955004,0.4251101054099562,0.23167793753049382
I donât think the war was declared over. What did they think would happen?,,,0.29002356075292357,0.48297368204869695,0.22700275719837945
Could be Hamas soldiers getting back into position.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
If only SkyNews could be trusted for somethingâ¦,,,0.2294079612353575,0.4587483986555522,0.3118436401090902
"These are murders. And murders by military men of civilians during a war, this is a war crime.",,,0.43683215837275996,0.3321375015162509,0.23103034011098922
Thatâs Hamasâ M.O. Not the IDF!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"ABC of Israel DNA, killing civilians, children and women. What is new in what happened?",,,0.287951259452937,0.48531163345586137,0.2267371070912017
They need to release the video if it's true.,,,0.22760035264447182,0.47751293647856574,0.29488671087696255
This is 100% true,,,0.23267073954784886,0.3901863006977675,0.3771429597543837
I guess all the fliers passed out telling people that returning is dangerous and forbidden were true.,,,0.3073560558098138,0.4262418322173611,0.2664021119728251
Tell me again how it is Hamas that Can't be trusted to keep a Cease fire???,,,0.30827598655409955,0.4626613874819068,0.22906262596399357
The enemy is Islam.,,,0.398290359072031,0.369141959704314,0.232567681223655
History repeats itself.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Sky liars,,,0.48998270970460317,0.2838284777614904,0.22618881253390644
"Much as every decent person hates war, I'd wouldn't mind seeing  Israel Defense Force having to confront a real army, whether the Syrian Arabs, the Russians or the Ukrainians . They're cowards",,,0.28990062463463356,0.47132043443265276,0.23877894093271365
Israel snipers = later blame hamas... What a tactics... Uncivilzed zionist,,,0.28519948075091434,0.4884264356843264,0.22637408356475922
"When asked why the Israeli forces were shooting dead protesters at the Gaza crossings,
Michal Maayan â ""Well, we can't put all these people in jail.""",,,0.2763472408149833,0.4985272210573917,0.2251255381276251
"They were told not to return, warned over and over again. Sent fliers not to return. But still they tried. Shots fired in air did not deter them so they were shot in the legs. A couple died. It is a war. If told not to return - donât!",,,0.29764964177919245,0.4677421095673512,0.23460824865345628
"All the while, the Hamas government of Palestine praise them for being killed.",,,0.2977890907165731,0.41837806549837286,0.28383284378505397
"Dafna Elyakim is pas 14 en wordt samen met haar zusje Ella door Hamas gevangen gehouden. Haar vader werd vermoord, en zij was erbij toen het gebeurde.
De zoon van de partner van haar vader werd onder schot gedwongen om nog meer kinderen uit hun huizen te lokken, zodat Hamas zeâ¦",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Idf is a terrorist organisation,,,0.426281141723905,0.3420986294503412,0.23162022882575384
"The plight of the Palistinians is not just like aparthied or holocause/genocide. It is like slavery.

The Israelis occupy and settled on enslaved Palistinian land, which they profit and benefit. When they dismantle it, they will compensate the settlement land owners/thiefs",,,0.28979169717303105,0.450862483908916,0.259345818918053
"This video is from the video to your toe. After a second of this, there is more room for use in the wortels, so there is a large open source in the moedized environment, and it is better to use it on the profit (you can also find it with them).",,,0.2197122431421677,0.5350277980269029,0.24525995883092933
Imagine losing your kid.,,,0.3699019787660057,0.39751713826066737,0.2325808829733269
Nobody could see the sniper but our âindependentâ journalist,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
You mean they killed without raping first?  Perish the thought!,,,0.3168979932713149,0.3843601233395156,0.2987418833891696
They were told not to go back north. FAFO!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Officers should, as per S60AA have told him to remove his face covering prior to offering him words of advice. 
@metpoliceuk",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Mollycoddled by police, no wonder they keep doing it",,,0.2800752228983012,0.49425828283245393,0.22566649426924482
Why allow the face covering and the pandering of please come down,,,0.22902717922239943,0.46305261320965846,0.30792020756794203
Expel these extremists from the UK immediately,,,0.31867051302653776,0.45131145758938107,0.2300180293840811
Awww tea for 2,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"HISTORY: ILLEGAL JEWISH IMMIGRANTS ENTER PALESTINE

The ship ""Henrietta Szold,"" carrying more than 500 Jewish ""illegal"" immigrants from Greece to Palestine, arrived in Haifa on August 14, 1946. British authorities immediately internedâ¦",,,0.24939219146108035,0.5300793559034752,0.2205284526354444
"How many young Muslim men would it take to march on London, not to protest or climb statues, but to storm our Parliament & seats of government? The police would be too weak to stop them so the Army would have to be called in. And would we have enough soldiers and tanks to do so?",,,0.24890265444963502,0.5242988646094012,0.2267984809409637
Don't ask. Rag him off.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
I thought I saw the met police saying they would remove face coverings earlier,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
No arrest ,,,0.5761168847658291,0.21194155761708544,0.21194155761708544
What about his face covering? I thought they weren't going to be allowed.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
I thought face coverings are not allowed ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Please come down Sir...

Pathetic.",,,0.3595338078096576,0.332555982363675,0.3079102098266673
"""Two Tier"" policing at its finest. When will 
@metpoliceuk
 get their act together ?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Instant arrest for climbing statues and wearing face covering 
@metpoliceuk",,,0.27837752743240923,0.4961995700502947,0.2254229025172961
Medieval people in 2023 London,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Please come down sir!!!  Words fail me,,,0.345856560923821,0.3646814107971055,0.2894620282790735
Absolutely disgusting vile ppl ,,,0.5008527093866421,0.2743245966721223,0.22482269394123566
"Get him a cup of tea, it wasnât on the leaflet!",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Deport this disgrace.,,,0.428233522135796,0.34024592305524526,0.2315205548089588
how sweet our police to muslims,,,0.23130814108542005,0.43214049950399813,0.3365513594105818
Remove that face covering,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Why has he got his face covered?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"What happened to zero tolerance on face coverings 
@metpoliceuk
 ?",,,0.22566649426924482,0.49425828283245393,0.2800752228983012
Too many words. The police officer should have arrested him,,,0.29384136541445943,0.47868370145098854,0.22747493313455208
"Why is his face covered? 
Why isn't he being told to uncover?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
I imagine the policeman is giving him the recruitment pitch on how important it is that they employ people like him.,,,0.22855135217449307,0.4681369686144463,0.30331167921106067
When you're marching in the day but got to be back to dry nans dishes at tea time,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
The police officer was being way too polite here,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
I thought no one was allowed to have their face covered ,,,0.27331616103934003,0.5020146106510489,0.22466922830961103
While the police say please come down sir ,,,0.22709004027836868,0.4821940334372876,0.2907159262843436
"No respect, no integration",,,0.3954992552023277,0.2651110789542854,0.3393896658433869
You need to come down Sir. No mention of face covering under Sec.60 #MetPolice,,,0.2564751280613649,0.5216681685371222,0.22185670340151292
Look at the cowards with their faces covered.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Canât be surprised at this point,,,0.22824475034657432,0.4712640344446585,0.3004912152087673
"Boris told them that they needed to order water cannons to deal with any disruptions in the capital but they wouldnât listen would they. Then along comes Khan who drags the countryâs Capital City down into the gutter.
KHAN OUT.",,,0.23898111703846045,0.5426065874091374,0.21841229555240227
"Brazen challenge to police authority which is now non existent well done 
@metpoliceuk",,,0.22983193213365274,0.45366013299411667,0.31650793487223067
Should have been arrested and deported,,,0.33950584479270196,0.4290146908446465,0.23147946436265163
Pull them off ffs !,,,0.4134191550324849,0.3544126745595474,0.23216817040796775
"Police: excuse me sir. Iâd be awfully grateful if you wouldnât do that. Sorry for interfering with your plans & any inconvenience cause. Letâs go & have a cuppa, chaps. . No. Get off that monument now! Or your nicked!",,,0.2674983595385235,0.4772848267496731,0.2552168137118033
and take it's bloody disguise off!,,,0.40875461182462447,0.35892555701091045,0.23231983116446508
"Masked, tea towel ws",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Usual face covered, as theyre so proud of their cause naturally...",,,0.22862636629159627,0.46735497318644775,0.304018660521956
No batons predictably.,,,0.39288392870771915,0.37447094685107674,0.23264512444120408
Why in earth are they allowed to walk with their faces covered?????,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"FFS ""Please come down sir""",,,0.37700567405103846,0.32255066925638654,0.30044365669257495
Still allowed to cover their faces!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"If that was a white guy they would not ask, they would drag him down and beat him. Two tier policing again.",,,0.23804757853010938,0.5437396585604053,0.2182127629094854
Pull him down! ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
They should have taken his tea towel off his face then locked him up. Thatâs what real police would have done.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Police allow him to continue to conceal his identity even after committing a crime (for which we was not arrested of course).,,,0.2657140054243129,0.44470918994496766,0.2895768046307195
Get off the art you disgusting people show some respect,,,0.29810036130220485,0.40970206003710946,0.29219757866068563
"You need to come down sir if that ok with you, it's fine if not. Sorry, Carry on.",,,0.2275587065667227,0.47790322600804597,0.2945380674252314
Get your baton out then,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Proud to be a PrimeXBT partner, an industry-leading exchange with low fees, a user-friendly interface, and outstanding support. 

â¦

Use promo code ""DPA"" to receive up to $7,000 on your deposit. 

If you've found my content helpful over the years,â¦",,,0.24051236986227348,0.45979076263392193,0.2996968675038046
Not worth mentioning his jihad face covering then?,,,0.27197459171429744,0.5035629096886719,0.2244624985970307
Why wasn't he told to remove his face covering ?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Just look how these pathetic copper doesnât tell him to take of his head covering to hide his ID 
Pathetic",,,0.32701599934531805,0.4423091612281307,0.23067483942655126
